# the fields as a function of distance for the 600MHz paris, 
# col1: distance from the high field center (m)
# col2: magnetic field (T)
0.802	0.03624
0.803	0.03603
0.804	0.03583
0.805	0.03562
0.806	0.03542
0.807	0.03522
0.808	0.03502
0.809	0.03482
0.81	0.03462
0.811	0.03443
0.812	0.03423
0.813	0.03404
0.814	0.03385
0.815	0.03366
0.816	0.03347
0.817	0.03328
0.818	0.03309
0.819	0.03291
0.82	0.03272
0.821	0.03254
0.822	0.03236
0.823	0.03218
0.824	0.032
0.825	0.03182
0.826	0.03165
0.827	0.03147
0.828	0.0313
0.829	0.03113
0.83	0.03095
0.831	0.03078
0.832	0.03061
0.833	0.03045
0.834	0.03028
0.835	0.03011
0.836	0.02995
0.837	0.02979
0.838	0.02963
0.839	0.02946
0.84	0.0293
0.841	0.02915
0.842	0.02899
0.843	0.02883
0.844	0.02868
0.845	0.02852
0.846	0.02837
0.847	0.02822
0.848	0.02806
0.849	0.02791
0.85	0.02776
0.851	0.02762
0.852	0.02747
0.853	0.02732
0.854	0.02718
0.855	0.02703
0.856	0.02689
0.857	0.02675
0.858	0.02661
0.859	0.02646
0.86	0.02633
0.861	0.02619
0.862	0.02605
0.863	0.02591
0.864	0.02578
0.865	0.02564
0.866	0.02551
0.867	0.02537
0.868	0.02524
0.869	0.02511
0.87	0.02498
0.871	0.02485
0.872	0.02472
0.873	0.02459
0.874	0.02447
0.875	0.02434
0.876	0.02421
0.877	0.02409
0.878	0.02397
0.879	0.02384
0.88	0.02372
0.881	0.0236
0.882	0.02348
0.883	0.02336
0.884	0.02324
0.885	0.02312
0.886	0.023
0.887	0.02289
0.888	0.02277
0.889	0.02265
0.89	0.02254
0.891	0.02243
0.892	0.02231
0.893	0.0222
0.894	0.02209
0.895	0.02198
0.896	0.02187
0.897	0.02176
0.898	0.02165
0.899	0.02154
0.9	0.02143
0.901	0.02133
0.902	0.02122
0.903	0.02112
0.904	0.02101
0.905	0.02091
0.906	0.0208
0.907	0.0207
0.908	0.0206
0.909	0.0205
0.91	0.0204
0.911	0.0203
0.912	0.0202
0.913	0.0201
0.914	0.02
0.915	0.0199
0.916	0.0198
0.917	0.01971
0.918	0.01961
0.919	0.01952
0.92	0.01942
0.921	0.01933
0.922	0.01923
0.923	0.01914
0.924	0.01905
0.925	0.01896
0.926	0.01886
0.927	0.01877
0.928	0.01868
0.929	0.01859
0.93	0.0185
0.931	0.01842
0.932	0.01833
0.933	0.01824
0.934	0.01815
0.935	0.01807
0.936	0.01798
0.937	0.0179
0.938	0.01781
0.939	0.01773
0.94	0.01764
0.941	0.01756
0.942	0.01748
0.943	0.01739
0.944	0.01731
0.945	0.01723
0.946	0.01715
0.947	0.01707
0.948	0.01699
0.949	0.01691
0.95	0.01683
0.951	0.01675
0.952	0.01668
0.953	0.0166
0.954	0.01652
0.955	0.01644
0.956	0.01637
0.957	0.01629
0.958	0.01622
0.959	0.01614
0.96	0.01607
0.961	0.01599
0.962	0.01592
0.963	0.01585
0.964	0.01577
0.965	0.0157
0.966	0.01563
